quarter,stock,name,weight_change,weight
2017_Q1,601816,京沪高铁,0.0,0.003235841075225463
2017_Q1,601818,光大银行,0.0,0.003235841075225463
2017_Q1,601825,沪农商行,0.0,0.003235841075225463
2017_Q1,601838,成都银行,0.0,0.003235841075225463
2017_Q1,601857,中国石油,0.0,0.003235841075225463
2017_Q1,601865,福莱特,0.0,0.003235841075225463
2017_Q1,601868,中国能建,0.0,0.003235841075225463
2017_Q1,601872,招商轮船,0.0,0.003235841075225463
2017_Q1,601877,正泰电器,0.0,0.003235841075225463
2017_Q1,601878,浙商证券,0.0,0.003235841075225463
2017_Q1,601881,中国银河,0.1651674016013189,0.003770296537615271
2017_Q1,601888,中国中免,0.1437398175506859,0.0037009602810013863
2017_Q1,601898,中煤能源,0.1433665467347948,0.003699752435963144
2017_Q1,601899,紫金矿业,0.0,0.003235841075225463
2017_Q1,601901,方正证券,0.0,0.003235841075225463
2017_Q1,601916,浙商银行,0.0,0.003235841075225463
2017_Q1,601919,中远海控,0.0,0.003235841075225463
2017_Q1,601939,建设银行,0.0,0.003235841075225463
2017_Q1,601985,中国核电,0.0,0.003235841075225463
2017_Q1,601988,中国银行,0.0939409766581395,0.003539819146142668
2017_Q1,601995,中金公司,0.0,0.003235841075225463
2017_Q1,601998,中信银行,0.0,0.003235841075225463
2017_Q1,603019,中科曙光,0.0,0.003235841075225463
2017_Q1,603195,公牛集团,0.0,0.003235841075225463
2017_Q1,603259,药明康德,0.0,0.003235841075225463
2017_Q1,603260,合盛硅业,0.0,0.003235841075225463
2017_Q1,603288,海天味业,0.089079717842915,0.0035240888851910623
2017_Q1,603296,华勤技术,0.0,0.003235841075225463
2017_Q1,603369,今世缘,0.0,0.003235841075225463
2017_Q1,603392,万泰生物,0.0,0.003235841075225463
2017_Q1,603501,豪威集团,0.0,0.003235841075225463
2017_Q1,603799,华友钴业,0.0,0.003235841075225463
2017_Q1,603806,福斯特,0.0,0.003235841075225463
2017_Q1,603833,欧派家居,0.0,0.003235841075225463
2017_Q1,603986,兆易创新,0.0,0.003235841075225463
2017_Q1,603993,洛阳钼业,0.0,0.003235841075225463
2017_Q1,605117,德业股份,0.0,0.003235841075225463
2017_Q1,605499,东鹏饮料,0.0,0.003235841075225463
2017_Q1,688008,澜起科技,0.0,0.003235841075225463
2017_Q1,688009,中国通号,0.0,0.003235841075225463
2017_Q1,688012,中微公司,0.0,0.003235841075225463
2017_Q1,688036,传音控股,0.0,0.003235841075225463
2017_Q1,688041,海光信息,0.0,0.003235841075225463
2017_Q1,688047,龙芯中科,0.0,0.003235841075225463
2017_Q1,688082,盛美上海,0.0,0.003235841075225463
2017_Q1,688111,金山办公,0.0,0.003235841075225463
2017_Q1,688126,沪硅产业,0.0,0.003235841075225463
2017_Q1,688169,石头科技,0.0,0.003235841075225463
2017_Q1,688187,时代电气,0.0,0.003235841075225463
2017_Q1,688223,晶科能源,0.0,0.003235841075225463
2017_Q1,688256,寒武纪,0.0,0.003235841075225463
2017_Q1,688271,联影医疗,0.0,0.003235841075225463
2017_Q1,688303,大全能源,0.0,0.003235841075225463
2017_Q1,688396,华润微,0.0,0.003235841075225463
2017_Q1,688472,阿特斯,0.0,0.003235841075225463
2017_Q1,688506,百利天恒,0.0,0.003235841075225463
2017_Q1,688599,天合光能,0.0,0.003235841075225463
2017_Q1,688981,中芯国际,0.0,0.003235841075225463
2017_Q2,1,平安银行,0.0,0.0031263642700991865
2017_Q2,2,万科A,0.0486085885358175,0.0036749263609066034
2017_Q2,63,中兴通讯,0.0939278926610326,0.0034200170776803505
2017_Q2,100,TCL科技,0.0,0.0031263642700991865
2017_Q2,157,中联重科,0.0,0.0034948200637739558
2017_Q2,166,申万宏源,0.0,0.0031263642700991865
2017_Q2,301,东方盛虹,0.0,0.0031263642700991865
2017_Q2,333,美的集团,0.2068714737317754,0.004902712261400746
2017_Q2,338,潍柴动力,0.0,0.0031263642700991865
2017_Q2,408,藏格矿业,0.0,0.0031263642700991865
2017_Q2,425,徐工机械,0.0680664447097456,0.003533229944103225
2017_Q2,538,云南白药,0.0706077642651542,0.003347109861489351
2017_Q2,568,泸州老窖,0.1283352013050454,0.003527586858055267
2017_Q2,596,古井贡酒,0.0,0.0031263642700991865
2017_Q2,617,中油资本,0.0,0.0031263642700991865
2017_Q2,625,长安汽车,0.1018606783683633,0.003444817855478103
2017_Q2,630,铜陵有色,0.0,0.0031263642700991865
2017_Q2,651,格力电器,0.0,0.0031263642700991865
2017_Q2,661,长春高新,0.2428998000392602,0.004714148701113098
2017_Q2,708,中信特钢,0.0,0.0031263642700991865
2017_Q2,725,京东方A,0.0,0.0031263642700991865
2017_Q2,768,中航西飞,0.0,0.0034117378838535014
2017_Q2,776,广发证券,0.0477260113199222,0.0037144258124586407
2017_Q2,786,北新建材,0.0741775530729661,0.0034046815562793946
2017_Q2,792,盐湖股份,0.0569410562858297,0.0033043827539729113
2017_Q2,800,一汽解放,0.1802555414501093,0.0036899087543761913
2017_Q2,807,云铝股份,0.1386298885125157,0.0035597718003125495
2017_Q2,858,五粮液,0.1840780770142673,0.0037018593929851584
2017_Q2,876,新希望,0.0,0.0031263642700991865
2017_Q2,895,双汇发展,0.0,0.0033547826717540276
2017_Q2,938,紫光股份,0.1052464872950215,0.0034554031275317895
2017_Q2,963,华东医药,0.0,0.003387406678780409
2017_Q2,975,山金国际,0.0,0.00373837892739591
2017_Q2,977,浪潮信息,0.1283492290888745,0.0035276307140174193
2017_Q2,983,山西焦煤,0.0,0.0035219574557133378
2017_Q2,999,华润三九,0.0,0.003444045683974049
2017_Q2,1289,龙源电力,0.0,0.0031263642700991865
2017_Q2,1391,国货航,0.0,0.0031263642700991865
2017_Q2,1965,招商公路,0.0,0.0031263642700991865
2017_Q2,1979,招商蛇口,0.0,0.0031263642700991865
2017_Q2,2001,新和成,0.0,0.0031263642700991865
2017_Q2,2027,分众传媒,0.1210838891967414,0.003504916614968528
2017_Q2,2028,思源电气,0.0,0.0031263642700991865
2017_Q2,2049,紫光国微,0.0,0.0031263642700991865
2017_Q2,2050,三花智控,0.1214299108194198,0.0035059984046063516
2017_Q2,2074,国轩高科,0.0848898150635389,0.003858822850883583
2017_Q2,2129,TCL中环,0.0,0.0031263642700991865
2017_Q2,2142,宁波银行,0.0,0.0031263642700991865
2017_Q2,2179,中航光电,0.0,0.0036175456096247164
2017_Q2,2180,纳思达,0.0,0.0031263642700991865
2017_Q2,2230,科大讯飞,0.2593529015792954,0.003937195914943247
2017_Q2,2236,大华股份,0.0,0.003537065171886223
2017_Q2,2241,歌尔股份,0.2388294833366188,0.00526513646151506
2017_Q2,2252,上海莱士,0.0,0.0031263642700991865
2017_Q2,2304,洋河股份,0.0,0.0031263642700991865
2017_Q2,2311,海大集团,0.034391294729878,0.0032338839851451273
2017_Q2,2352,顺丰控股,0.0861730300373146,0.0033957725522540316
2017_Q2,2371,北方华创,0.0,0.0031263642700991865
2017_Q2,2415,海康威视,0.0987077009531855,0.004081967104961955
2017_Q2,2422,科伦药业,0.0580321630590604,0.0033077939512036027
2017_Q2,2459,晶澳科技,0.0,0.0031263642700991865
2017_Q2,2460,赣锋锂业,0.0,0.0031263642700991865
2017_Q2,2463,沪电股份,0.0780298476100605,0.0033703139976685643
2017_Q2,2466,天齐锂业,0.0,0.003363645177176924
2017_Q2,2475,立讯精密,0.1021676989713375,0.003445777713721426
2017_Q2,2493,荣盛石化,0.068905882205915,0.0033417891582274224
2017_Q2,2594,比亚迪,0.0331667621719228,0.003230055650308363
2017_Q2,2600,领益智造,0.0,0.0031263642700991865
2017_Q2,2601,龙佰集团,0.0959976839141777,0.003830945627680307
2017_Q2,2648,卫星化学,0.1114438014250432,0.0034747781889984705
2017_Q2,2709,天赐材料,0.0976535306865541,0.003431664779286664
2017_Q2,2714,牧原股份,0.1410662536918085,0.0035673887653580047
2017_Q2,2736,国信证券,0.0,0.0031263642700991865
2017_Q2,2916,深南电路,0.0,0.0031263642700991865
2017_Q2,2920,德赛西威,0.0,0.0031263642700991865
2017_Q2,2938,鹏鼎控股,0.0,0.0031263642700991865
2017_Q2,3816,中国广核,0.0,0.0031263642700991865
2017_Q2,300014,亿纬锂能,0.0,0.0036904272037377173
2017_Q2,300015,爱尔眼科,0.1599304910654385,0.004188519047962785
2017_Q2,300033,同花顺,0.0,0.0031263642700991865
2017_Q2,300059,东方财富,0.0,0.0031263642700991865
2017_Q2,300122,智飞生物,0.1352851564562086,0.003549314949518655
2017_Q2,300124,汇川技术,0.0949774726439995,0.0036968596199531377
2017_Q2,300274,阳光电源,0.0,0.0031263642700991865
2017_Q2,300308,中际旭创,0.2482485807487378,0.006344874571381133
2017_Q2,300316,晶盛机电,0.0,0.0031263642700991865
2017_Q2,300347,泰格医药,0.1264596241189305,0.003521723120554784
2017_Q2,300394,天孚通信,0.0,0.0036200241403432708
2017_Q2,300408,三环集团,0.0793839472046183,0.0036041450066229283
